Trajectories
100
,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )''
350,0,673.776,-43.4516,1545.98,459.055,-27.9139,1281.56,759.509,-14.6124,1334.19,517.595,-48.2044,1425.87,520.864,-25.2107,1438.3,580.729,99.2149,1527.9,715.754,41.0365,1496.16,748.372,62.9421,1373.2,664.884,144.513,1517.34,621.602,152.47,1528.13,676.191,373.927,1369.08,764.944,346.234,1352.28,718.29,470.236,1101.08,731.335,391.697,1087.79,20.7961,-30.2371,-2.89679,4.43757,-23.7547,7.78437,9.34601,-12.1894,-4.87566,13.0177,-46.2487,4.44651,10.9196,-25.8464,1.84774,16.5999,-32.106,19.3596,13.2859,-28.2995,-0.405312,6.00815,-12.5989,-2.63453,16.6595,-25.1457,-3.77893,14.782,-27.5821,8.32081,-88.7036,11.6438,28.7533,-96.5416,22.915,-30.8514,-271.106,57.444,17.7383,-268.793,54.0346,-4.49419,-36.3588,58.2263,67.9493,-69.7374,-228.584,92.9832,-96.5595,95.0228,42.9153,-1034.14,47.9445,488.758,-621.08,1256.97,309.944,427.365,-427.738,36.9549,260.472,-453.331,137.091,63.777,-81.8819,-138.283,151.396,136.793,91.7912,181.198,-198.483,127.554,-402.331,460.148,692.606,-545.979,353.456,-60.7967,-2228.02,-397.861,407.696,-1649.86,-481.606,458.956,1686.99,1361.58,1535.29,1517.67,1529.92,1637.55,1659.06,1565.15,1662.91,1656.75,1572.08,1591.76,1396.22,1368.05,6.4373,9.29832,0.500679,10.0732,5.87702,22.006,4.66108,0.0476837,1.0252,10.6812,-10.3712,-67.6274,-106.37,-132,48.8758,67.9493,-10.7288,106.096,60.7967,160.933,225.306,-95.3674,157.356,168.085,543.594,-231.266,-919.104,-616.312
351,0,673.975,-43.7348,1545.96,459.09,-28.1735,1281.64,759.596,-14.7305,1334.14,517.601,-48.566,1425.98,520.864,-25.3564,1438.34,580.938,98.8616,1528.07,715.9,40.7534,1496.15,748.437,62.8093,1373.16,665.064,144.273,1517.31,621.781,152.163,1528.22,675.243,374.063,1369.43,763.917,346.533,1351.96,715.351,470.758,1101.27,728.456,392.202,1087.79,19.8662,-28.3144,-2.90871,3.58224,-25.9658,7.87973,8.75592,-11.8136,-4.69685,0.548363,-36.1595,11.3845,0.00596046,-14.5614,3.27826,20.8378,-35.3329,17.8099,14.5793,-28.3148,-0.941753,6.47306,-13.2836,-3.55244,17.9708,-24.0371,-2.89679,17.8277,-30.6323,9.67979,-94.7416,13.5541,34.8806,-102.752,29.9215,-32.0196,-293.905,52.1511,19.5265,-287.956,50.4613,0.500679,-92.9832,192.262,-1.19209,-85.5327,-221.115,9.53674,-59.0086,37.5789,17.8814,-1246.93,1008.92,693.798,-1091.36,1128.5,143.051,423.789,-322.685,-154.972,129.342,-1.52737,-53.6442,46.4916,-68.4708,-91.7912,131.13,110.865,88.2149,304.58,-305.027,135.899,-603.795,191.033,612.736,-621.08,700.653,-116.825,-2279.88,-529.289,178.814,-1916.29,-357.33,499.487,1687.05,1361.67,1535.3,1517.79,1529.95,1637.77,1659.11,1565.14,1662.93,1656.88,1572.01,1591.05,1395.04,1366.66,5.98431,9.15527,0.369549,12.0401,3.32594,21.863,4.74453,-0.560284,2.45571,12.7912,-7.11679,-70.0474,-117.97,-138.855,-45.2995,-14.3051,-13.113,196.695,-255.108,-14.3051,8.34465,-60.7967,143.051,211,325.441,-241.995,-1159.91,-685.453
352,0,674.164,-43.9997,1545.92,459.122,-28.4485,1281.71,759.683,-14.8492,1334.09,517.541,-48.8124,1426.16,520.8,-25.5023,1438.36,581.173,98.4951,1528.24,716.046,40.5273,1496.1,748.5,62.6804,1373.12,665.248,144.043,1517.28,622.003,151.824,1528.33,674.214,374.2,1369.82,762.809,346.919,1351.64,712.172,471.243,1101.46,725.359,392.686,1087.85,18.8947,-26.4969,-3.44515,3.21269,-27.4971,7.52211,8.69632,-11.869,-4.68493,-6.00815,-24.6335,18.084,-6.44326,-14.5933,2.81334,23.5379,-36.6479,16.5462,14.6091,-22.6066,-4.52995,6.34789,-12.894,-3.96967,18.3582,-23.0029,-2.40803,22.1968,-33.9597,10.4547,-102.955,13.6852,39.196,-110.811,38.5642,-32.4607,-317.937,48.5063,18.7039,-309.64,48.4437,5.31673,-97.1556,181.757,-53.6442,-36.9549,-153.128,-35.7628,-5.96046,-5.53206,1.19209,-655.651,1152.6,669.956,-644.922,-3.18512,-46.4916,270.009,-131.503,-126.362,2.98023,570.826,-358.82,-12.517,38.9665,-41.7233,38.743,103.414,48.8758,436.902,-332.743,77.486,-821.352,13.113,431.538,-805.855,864.267,-44.1074,-2403.26,-364.482,-82.2544,-2168.42,-201.762,481.606,1687.1,1361.76,1535.3,1517.95,1529.96,1637.98,1659.12,1565.13,1662.96,1657.02,1571.94,1590.33,1393.73,1365.2,5.09024,8.73804,0.345707,15.7237,0.691414,21.5769,1.66893,-0.953674,3.15905,14.8654,-6.79493,-72.36,-131.583,-146.627,-89.407,-41.7233,-2.38419,368.357,-263.453,-28.6102,-307.56,-39.3391,70.3335,207.424,32.1865,-231.266,-1361.37,-777.245
353,0,674.353,-44.2552,1545.89,459.155,-28.7212,1281.78,759.774,-14.9716,1334.05,517.508,-48.978,1426.38,520.791,-25.7306,1438.41,581.416,98.1266,1528.39,716.198,40.3012,1496.06,748.558,62.5678,1373.08,665.419,143.825,1517.26,622.273,151.451,1528.44,673.088,374.335,1370.24,761.61,347.38,1351.31,708.751,471.713,1101.64,722.037,393.166,1087.94,18.8649,-25.551,-3.42131,3.29316,-27.2749,6.80685,9.10163,-12.2358,-4.91142,-3.24845,-16.5671,21.7438,-0.941753,-22.8267,4.36306,24.271,-36.8461,15.223,15.2051,-22.6177,-4.49419,5.73993,-11.2519,-3.96967,17.1721,-21.8153,-1.84774,27.0844,-37.2425,11.0626,-112.611,13.5392,41.5087,-119.871,46.0982,-32.5561,-342.101,46.9863,17.5238,-332.248,47.94,9.65595,-2.98023,94.5851,2.38419,8.04663,22.2214,-71.5256,40.5312,-36.6848,-22.6498,275.97,806.637,365.973,550.151,-823.345,154.972,73.3137,-19.8185,-132.322,59.6046,-1.11759,3.57628,-60.7967,164.211,0,-118.613,118.762,56.0284,488.758,-328.273,60.7967,-965.595,-14.6031,231.266,-905.991,753.403,-9.53674,-2416.37,-151.992,-118.017,-2260.8,-50.3659,433.922,1687.15,1361.84,1535.3,1518.15,1530,1638.19,1659.14,1565.12,1663,1657.19,1571.85,1589.58,1392.28,1363.65,5.07832,8.09431,0.357628,19.8483,4.1604,20.6113,1.95503,-1.19209,3.29018,16.9635,-8.85725,-75.0661,-144.72,-154.71,-1.19209,-64.373,1.19209,412.464,346.899,-96.5595,28.6102,-23.8419,13.113,209.808,-206.232,-270.605,-1313.69,-808.239
354,0,674.549,-44.5209,1545.86,459.188,-28.9721,1281.85,759.873,-15.1,1333.99,517.548,-49.1132,1426.58,520.875,-26.0124,1438.48,581.656,97.7536,1528.52,716.356,40.0448,1496.03,748.608,62.477,1373.05,665.574,143.604,1517.26,622.578,151.05,1528.57,671.871,374.48,1370.67,760.326,347.886,1350.98,705.09,472.18,1101.83,718.481,393.655,1088.08,19.6695,-26.565,-3.05176,3.25441,-25.0883,6.31809,9.85265,-12.8414,-5.28097,3.98755,-13.5209,20.5517,8.46982,-28.1876,7.03335,24.0147,-37.3058,12.4574,15.7237,-25.6334,-3.05176,4.97699,-9.08822,-3.65973,15.4197,-22.0686,-0.751019,30.4699,-40.1393,12.8865,-121.689,14.4809,43.2134,-128.394,50.6431,-33.021,-366.056,46.7479,19.7887,-355.583,48.8997,13.3157,80.4663,-101.402,36.9549,-3.8743,218.656,-48.8758,75.1019,-60.5639,-36.9549,723.6,304.617,-119.209,941.157,-536.088,267.029,-25.63,-45.9701,-276.566,51.856,-301.562,144.243,-76.2939,216.365,30.9944,-175.238,-25.332,109.673,338.554,-289.679,182.39,-907.779,94.1753,170.469,-852.346,454.485,-46.4916,-2395.51,-23.8419,226.498,-2333.52,95.9635,365.973,1687.21,1361.92,1535.31,1518.36,1530.1,1638.37,1659.18,1565.11,1663.03,1657.39,1571.74,1588.8,1390.73,1362.02,5.75781,7.56979,0.405312,21.112,9.97782,17.9052,3.42131,-1.19209,3.57628,19.6576,-10.9434,-78.4874,-154.448,-163.186,67.9493,-52.4521,4.76837,126.362,581.741,-270.605,146.627,0,28.6102,269.413,-208.616,-342.131,-972.748,-847.578
355,0,674.758,-44.8194,1545.83,459.218,-29.1944,1281.91,759.98,-15.236,1333.94,517.639,-49.2843,1426.74,521.007,-26.2896,1438.56,581.897,97.3684,1528.61,716.531,39.7769,1496,748.65,62.4046,1373.01,665.719,143.376,1517.26,622.881,150.638,1528.73,670.581,374.64,1371.13,758.963,348.406,1350.65,701.174,472.649,1102.12,714.673,394.167,1088.24,20.9093,-29.8541,-2.93255,3.02494,-22.2279,6.40154,10.7706,-13.598,-5.66244,9.11355,-17.1058,15.2707,13.2024,-27.7201,8.13007,24.1101,-38.5165,9.10759,17.5178,-26.7912,-2.94447,4.21405,-7.23787,-3.20673,14.4958,-22.8196,0.786781,30.2911,-41.23,16.5701,-129.02,15.977,45.9909,-136.268,52.0021,-33.3786,-391.585,46.9297,28.7056,-380.85,51.1676,16.6535,123.978,-328.906,11.9209,-22.9478,286.046,8.34465,91.7912,-75.6513,-38.147,512.6,-358.485,-528.097,473.261,46.7524,109.673,9.53674,-121.072,-334.978,179.41,-115.782,10.7288,-76.2939,185.035,45.2995,-92.3872,-75.1019,153.78,-17.8814,-109.076,368.357,-733.137,149.608,277.758,-787.377,135.899,-35.7628,-2552.87,18.1794,891.685,-2526.64,226.796,333.786,1687.27,1361.99,1535.31,1518.54,1530.23,1638.51,1659.22,1565.1,1663.08,1657.62,1571.63,1587.97,1389.14,1360.29,6.47306,7.52211,0.560284,18.0125,12.6123,14.77,4.26769,-1.0848,4.55379,22.912,-11.1699,-82.159,-159.383,-172.377,71.5256,-4.76837,15.4972,-309.944,263.453,-313.52,84.6386,10.7288,97.7516,325.441,-22.6498,-367.165,-493.526,-919.104
356,0,674.989,-45.1544,1545.8,459.248,-29.3988,1281.98,760.097,-15.3798,1333.88,517.74,-49.5316,1426.82,521.151,-26.5543,1438.64,582.146,96.9646,1528.7,716.727,39.5131,1495.95,748.684,62.3417,1372.99,665.885,143.15,1517.29,623.146,150.245,1528.94,669.23,374.803,1371.63,757.527,348.923,1350.33,697.01,473.131,1102.54,710.581,394.711,1088.45,23.0432,-33.4986,-2.87294,2.95639,-20.4371,6.87838,11.6825,-14.3879,-6.00815,10.0315,-24.7281,8.7142,14.3826,-26.4658,7.89165,24.8849,-40.3859,9.09567,19.6695,-26.3855,-4.41074,3.45111,-6.29127,-2.68221,16.6893,-22.617,2.96831,26.4704,-39.281,20.9093,-135.094,16.3347,50.3063,-143.653,51.6653,-32.1865,-416.392,48.1218,41.7233,-409.21,54.4757,20.3013,213.385,-364.445,5.96046,-6.85453,179.075,47.6837,91.1951,-78.9948,-34.5707,91.7912,-762.232,-655.651,118.017,125.431,-23.8419,77.486,-186.935,-1.19209,215.173,40.5684,-146.627,-76.2939,94.6596,52.4521,219.345,20.2656,218.153,-382.066,194.907,433.922,-607.371,35.7628,431.538,-738.502,-33.6766,119.209,-2480.75,119.209,1301.77,-2835.99,330.806,364.78,1687.35,1362.07,1535.32,1518.66,1530.35,1638.66,1659.26,1565.09,1663.15,1657.88,1571.53,1587.13,1387.54,1358.47,7.47442,7.9155,0.691414,12.4097,12.7673,14.9369,3.88622,-0.953674,7.43866,25.6777,-9.78708,-84.6386,-160.146,-182.462,100.136,39.3391,13.113,-560.284,15.4972,16.6893,-38.147,13.113,288.486,276.566,138.283,-247.955,-76.2939,-1008.51
357,0,675.245,-45.5081,1545.77,459.283,-29.5992,1282.05,760.222,-15.5306,1333.81,517.835,-49.8232,1426.86,521.321,-26.8267,1438.73,582.396,96.5486,1528.86,716.942,39.2628,1495.9,748.712,62.2728,1372.97,666.089,142.922,1517.35,623.367,149.886,1529.18,667.816,374.959,1372.19,756.015,349.45,1350.04,692.65,473.663,1103.07,706.182,395.299,1088.7,25.5764,-35.372,-2.563,3.47793,-20.0393,7.29561,12.4693,-15.0718,-6.30617,9.54866,-29.1627,4.19617,17.0112,-27.2438,9.05991,25.0101,-41.5936,15.7475,21.4756,-25.0276,-4.82798,2.74777,-6.88806,-2.11,20.3192,-22.8211,5.42402,22.1252,-35.879,23.7346,-141.388,15.5717,55.8853,-151.163,52.6756,-28.7175,-435.99,53.2359,52.8812,-439.823,58.7642,25.2843,253.32,-187.345,30.9944,52.1541,39.7861,41.7233,78.6781,-68.387,-29.8023,-48.2798,-443.459,-451.803,262.856,-77.8027,116.825,12.517,-120.774,665.188,180.602,135.787,-41.7233,-70.3335,-59.6791,57.2205,362.992,-20.4146,245.571,-434.518,340.194,282.526,-629.425,-76.2939,557.899,-751.019,101.03,346.899,-1959.8,511.408,1115.8,-3061.29,428.855,498.295,1687.44,1362.16,1535.33,1518.74,1530.5,1638.87,1659.3,1565.08,1663.26,1658.15,1571.46,1586.28,1385.96,1356.55,8.83341,8.46386,0.858307,8.15392,14.7939,21.112,4.3273,-0.810623,11.1222,26.9532,-7.65324,-84.9485,-158.226,-192.13,135.899,54.8363,16.6893,-425.577,202.656,617.504,44.1074,14.3051,368.357,127.554,213.385,-30.9944,191.927,-966.787
358,0,675.516,-45.854,1545.75,459.333,-29.7982,1282.13,760.352,-15.6858,1333.75,517.943,-50.1172,1426.88,521.561,-27.1239,1438.85,582.623,96.1441,1529.12,717.167,39.0282,1495.89,748.736,62.1872,1372.95,666.311,142.647,1517.4,623.56,149.561,1529.43,666.327,375.119,1372.82,754.416,350.024,1349.8,688.123,474.264,1103.68,701.484,395.935,1089.03,27.1499,-34.5811,-1.87159,5.02765,-19.9063,7.64132,13.0296,-15.5258,-6.53267,10.8361,-29.4004,1.89543,23.9968,-29.7176,12.2666,22.7273,-40.4552,26.4049,22.5365,-23.4623,-1.94311,2.46763,-8.55774,-1.32322,22.2683,-27.4986,4.80413,19.3059,-32.4965,24.8432,-148.827,16.0366,62.8233,-159.913,57.4291,-23.9253,-452.787,60.1381,60.9279,-469.822,63.625,32.7349,157.356,79.0879,69.1414,154.972,13.2993,34.5707,56.0284,-45.402,-22.6498,128.746,-23.7674,-230.074,698.566,-247.378,320.673,-228.286,113.845,1065.73,106.096,156.537,288.486,-28.0142,-166.968,78.6781,194.907,-467.747,-61.9888,-281.93,338.256,110.865,-743.866,46.4916,693.798,-874.996,475.347,479.221,-1679.66,690.222,804.663,-2999.9,486.076,745.058,1687.54,1362.25,1535.34,1518.81,1530.7,1639.18,1659.38,1565.08,1663.37,1658.42,1571.41,1585.44,1384.39,1354.56,10.0851,9.33409,0.929832,6.4373,20.2298,30.3388,7.43866,-0.321865,10.9434,27.2274,-4.47035,-83.8518,-156.569,-199.08,125.17,87.0228,7.15256,-171.661,543.594,922.68,311.136,48.8758,-17.8814,27.4181,318.289,109.673,165.701,-694.99
359,0,675.782,-46.1681,1545.74,459.403,-29.9947,1282.21,760.486,-15.8426,1333.68,518.092,-50.4144,1426.88,521.856,-27.448,1438.99,582.822,95.7586,1529.45,717.394,38.8068,1495.91,748.767,62.0906,1372.95,666.526,142.268,1517.39,623.74,149.261,1529.68,664.757,375.315,1373.54,752.712,350.679,1349.6,683.411,474.933,1104.36,696.525,396.609,1089.46,26.5837,-31.4128,-1.38283,7.06315,-19.6502,8.28505,13.3574,-15.6824,-6.69956,14.8833,-29.7181,0.0238419,29.4864,-32.4054,13.6018,19.8603,-38.5515,33.1759,22.614,-22.1308,2.44379,3.0458,-9.66527,-0.154972,21.4934,-37.8147,-0.226498,18.0006,-30.0467,25.2366,-157.04,19.604,71.7163,-170.392,65.4906,-19.6934,-471.175,66.8257,68.748,-495.881,67.4188,43.5472,-56.6244,316.836,48.8758,203.55,25.6114,64.373,32.7826,-15.6555,-16.6893,404.716,-31.7767,-187.159,548.959,-268.78,133.514,-286.698,190.362,677.109,7.7486,133.142,438.69,57.8165,-110.753,116.825,-77.486,-1031.61,-503.063,-130.534,244.975,39.3391,-821.352,356.734,889.301,-1047.85,806.153,423.193,-1838.8,668.764,782.013,-2605.92,379.384,1081.23,1687.64,1362.36,1535.35,1518.87,1530.94,1639.54,1659.49,1565.09,1663.42,1658.69,1571.42,1584.61,1382.83,1352.54,10.2282,10.5977,0.953674,6.09159,23.4127,35.7509,11.4441,0.941753,5.16176,27.3466,0.834465,-83.3035,-155.759,-201.309,14.3051,126.362,2.38419,-34.5707,318.289,541.21,400.543,126.362,-578.165,11.9209,530.481,54.8363,81.0623,-222.921
360,0,676.026,-46.4439,1545.72,459.484,-30.1859,1282.3,760.62,-15.9981,1333.61,518.297,-50.7385,1426.86,522.096,-27.7666,1439.06,583.025,95.3747,1529.77,717.612,38.5862,1495.95,748.81,61.9935,1372.96,666.72,141.826,1517.36,623.919,148.961,1529.94,663.11,375.569,1374.36,750.889,351.427,1349.44,678.484,475.657,1105.15,691.351,397.302,1090.04,24.426,-27.5787,-1.5974,8.02875,-19.1201,9.27448,13.411,-15.5425,-6.78301,20.498,-32.4141,-2.58684,24.0088,-31.8596,7.29561,20.3252,-38.3846,32.0554,21.8868,-22.0686,4.24385,4.33922,-9.70215,0.929832,19.4073,-44.2535,-3.77893,17.9231,-29.9707,25.6062,-164.688,25.3916,82.5644,-182.289,74.8634,-16.6535,-492.668,72.4852,79,-517.416,69.2576,57.6496,-215.769,383.407,-21.4577,96.5595,53.0109,98.9437,5.36442,13.9885,-8.34465,561.476,-269.599,-261.068,-547.767,54.5755,-630.617,46.4916,16.6893,-112.057,-72.7177,6.22123,180.006,129.342,-3.68804,108.48,-208.616,-643.879,-355.244,-7.7486,7.59959,36.9549,-764.728,578.761,1084.8,-1189.71,937.283,303.984,-2149.34,565.946,1025.2,-2153.52,183.88,1410.25,1687.73,1362.47,1535.36,1518.92,1531.09,1639.88,1659.62,1565.11,1663.43,1658.97,1571.51,1583.77,1381.29,1350.56,9.08375,11.8613,0.905991,5.65052,15.6164,34.8926,12.7792,2.5034,0.560284,27.6566,8.67844,-84.1022,-154.65,-198.841,-114.441,126.362,-4.76837,-44.1074,-779.629,-85.8307,133.514,156.164,-460.148,30.9944,784.397,-79.8702,110.865,246.763
361,0,676.258,-46.6999,1545.7,459.562,-30.3682,1282.4,760.753,-16.1499,1333.55,518.551,-51.0999,1426.82,522.216,-28.0572,1439.03,583.278,94.9653,1530.04,717.84,38.3642,1495.98,748.869,61.8995,1372.97,666.912,141.469,1517.38,624.112,148.628,1530.2,661.409,375.88,1375.31,748.949,352.259,1349.29,673.305,476.399,1106.09,685.971,398.012,1090.78,23.1743,-25.6002,-2.52724,7.85291,-18.2286,10.1328,13.2561,-15.1867,-6.67572,25.3379,-36.1316,-3.73125,11.9805,-29.0666,-3.26633,25.332,-40.9394,26.4883,22.7451,-22.1957,2.93255,5.83529,-9.39965,1.32322,19.1808,-35.7255,2.02656,19.3119,-33.3279,26.0711,-170.094,31.1434,94.5687,-194.031,83.1604,-14.1144,-517.869,74.1661,93.4482,-538.051,70.9951,74.029,-125.17,197.85,-92.9832,-17.5834,89.1462,85.8307,-15.4972,35.5765,10.7288,483.99,-371.747,-114.441,-1202.82,279.304,-1056.19,500.679,-255.48,-556.707,85.8307,-12.7032,-131.13,149.608,30.2494,39.3391,-22.6498,852.793,580.549,138.879,-335.723,46.4916,-540.614,575.185,1200.44,-1174.21,829.697,253.916,-2520.08,168.085,1444.82,-2063.51,173.748,1637.94,1687.81,1362.6,1535.37,1518.99,1531.11,1640.2,1659.74,1565.15,1663.5,1659.25,1571.69,1582.91,1379.76,1348.62,7.67708,12.5885,0.941753,6.34193,1.54972,31.3401,11.9686,3.57628,6.48499,28.3241,18.4894,-85.4492,-153.136,-193.822,-140.667,72.7177,3.57628,69.1414,-1406.67,-355.244,-81.0623,107.288,592.47,66.7572,981.092,-134.706,151.396,501.871
362,0,676.501,-46.9655,1545.67,459.645,-30.5401,1282.51,760.882,-16.2973,1333.48,518.831,-51.4887,1426.81,522.291,-28.3361,1438.98,583.601,94.5139,1530.26,718.075,38.1371,1495.99,748.941,61.8026,1372.98,667.119,141.244,1517.5,624.334,148.238,1530.47,659.686,376.233,1376.38,746.937,353.133,1349.18,667.831,477.137,1107.21,680.368,398.759,1091.7,24.3247,-26.5643,-3.33786,8.24034,-17.1853,10.7169,12.9104,-14.7382,-6.30617,27.9903,-38.885,-0.762939,7.54595,-27.8918,-5.01871,32.2878,-45.1401,21.9941,23.4842,-22.712,1.0848,7.24792,-9.69358,0.941753,20.6649,-22.4978,12.2786,22.2027,-39.0068,26.9651,-172.287,35.2085,107.11,-201.19,87.3774,-11.2176,-547.397,73.7995,112.236,-560.23,74.6608,91.6243,115.037,-96.4105,-81.0623,38.743,104.327,58.4126,-34.5707,44.8525,36.9549,265.241,-275.336,296.831,-443.459,117.477,-175.238,695.586,-420.064,-449.419,73.9098,-51.6325,-184.774,141.263,-29.3925,-38.147,148.416,1322.78,1025.2,289.083,-567.883,89.407,-219.345,406.504,1254.08,-715.852,421.703,289.679,-2952.81,-36.6569,1878.74,-2217.89,366.569,1759.53,1687.88,1362.73,1535.38,1519.09,1531.09,1640.49,1659.84,1565.19,1663.67,1659.55,1571.99,1582.06,1378.25,1346.74,7.42674,13.2561,1.07288,10.1566,-1.63317,29.397,10.6096,3.92199,17.5834,29.7189,29.7785,-85.175,-150.597,-187.731,-25.034,66.7572,13.113,381.47,-318.289,-194.311,-135.899,34.5707,1109.84,139.475,1128.91,27.4181,253.916,609.159
363,0,676.773,-47.2607,1545.64,459.748,-30.7081,1282.62,761.007,-16.4401,1333.43,519.131,-51.8797,1426.86,522.497,-28.6604,1439.08,583.979,94.0222,1530.47,718.325,37.8905,1495.99,749.028,61.6931,1372.99,667.331,141.069,1517.68,624.594,147.791,1530.76,657.973,376.603,1377.58,744.925,353.999,1349.11,662.021,477.921,1108.54,674.524,399.565,1092.79,27.1559,-29.5173,-2.7895,10.3563,-16.804,10.86,12.4991,-14.2744,-5.66244,30.0705,-39.0958,4.93526,20.5219,-32.4242,10.5977,37.7715,-49.1709,20.957,25.0399,-24.6562,-0.26226,8.6844,-10.9483,0.441074,21.2014,-17.4522,18.0483,25.9638,-44.6603,28.7414,-171.369,37.0532,119.781,-201.19,86.6622,-6.93798,-581.062,78.3473,133.359,-584.447,80.6183,109.529,283.122,-295.304,54.8363,211.596,38.1283,14.3051,-41.1272,46.3799,64.373,208.02,-21.0851,569.82,1297.59,-453.237,1561.64,548.363,-403.076,-103.712,155.568,-194.423,-134.706,143.647,-125.468,-50.0679,53.6442,504.553,576.973,376.105,-565.35,177.622,91.7912,184.476,1267.19,0,-71.5256,427.961,-3366.47,454.783,2112.39,-2421.74,595.748,1790.52,1687.97,1362.87,1535.39,1519.25,1531.27,1640.79,1659.94,1565.23,1663.91,1659.87,1572.41,1581.24,1376.79,1344.93,9.15527,14.0905,1.41859,16.2363,17.5595,30.16,10.0374,4.11272,23.4842,32.2938,41.9617,-81.4319,-146.067,-181.377,172.853,83.4465,34.5707,607.967,1919.27,76.2939,-57.2205,19.0735,590.086,257.492,1218.32,374.317,452.995,635.385
