Trajectories
100
,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,New Patient 1:C7,,,New Patient 1:PX,,,New Patient 1:T8,,,New Patient 1:IJ,,,New Patient 1:SC,,,New Patient 1:AC,,,New Patient 1:AI,,,New Patient 1:TS,,,New Patient 1:AA,,,New Patient 1:GH,,,New Patient 1:LE,,,New Patient 1:ME,,,New Patient 1:US,,,New Patient 1:RS,,,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,| New Patient 1:C7 |,| New Patient 1:PX |,| New Patient 1:T8 |,| New Patient 1:IJ |,| New Patient 1:SC |,| New Patient 1:AC |,| New Patient 1:AI |,| New Patient 1:TS |,| New Patient 1:AA |,| New Patient 1:GH |,| New Patient 1:LE |,| New Patient 1:ME |,| New Patient 1:US |,| New Patient 1:RS |,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )'',Magnitude( X )''
184,0,667.074,-16.6352,1540.28,444.234,-36.6454,1289.4,745.206,-7.91716,1326.43,508.033,-38.2574,1432.52,511.943,-13.5416,1441.28,579.082,130.416,1486.17,708.569,69.4419,1464.49,741.462,74.6094,1346.72,648.894,182.503,1444.52,609.299,193.37,1458.63,540.296,282.876,1184.75,507.035,200.363,1147.15,451.526,371.026,935.385,396.696,406.71,981.982,9.35197,4.91347,-1.2517,-0.160933,4.20213,0.89407,-3.09944,2.08253,-0.917912,1.31726,5.823,2.25306,2.76566,3.6682,5.09024,-0.0596046,3.85046,-0.119209,-1.15633,2.91318,-1.19209,-0.00596046,2.2307,0.107288,-0.327826,3.16352,-0.178814,-0.238419,2.38568,-1.56164,2.8491,0.694394,-3.46899,-22.7213,0.913441,4.42266,9.81092,1.75536,-4.25577,4.96507,-2.34544,-5.59092,168.681,-2.42144,-66.7572,75.6979,-9.87202,75.1019,64.373,-27.5206,-113.249,125.766,-15.4972,35.7628,124.574,49.4346,4.76837,134.706,-8.04663,-19.0735,160.336,69.1414,-201.464,92.9832,-35.8373,-76.2939,147.223,146.776,-48.8758,95.9635,2.5332,-52.4521,79.8702,43.5114,-102.52,-20.8616,-37.998,30.9944,10.1328,46.7896,10.1328,-19.9676,198.781,59.0086,1678.6,1364.27,1521.45,1520.42,1529.56,1600.33,1628.38,1539.15,1594.05,1592.56,1332.51,1270.11,1102.94,1134.49,2.51532,0.691414,-2.3365,2.40803,5.6982,0.178814,-1.45435,0.202656,0.0596046,-1.22786,-1.77622,-4.93526,1.00136,-3.93391,4.76837,97.7516,-67.9493,75.1019,47.6837,29.8023,-108.48,-22.6498,30.9944,-10.7288,-48.8758,13.113,29.8023,116.825
185,0,667.188,-16.5817,1540.25,444.242,-36.6074,1289.41,745.188,-7.89899,1326.41,508.061,-38.2033,1432.54,511.985,-13.5018,1441.33,579.097,130.453,1486.17,708.584,69.4781,1464.46,741.474,74.6257,1346.71,648.91,182.545,1444.5,609.312,193.398,1458.61,540.329,282.884,1184.71,506.818,200.367,1147.19,451.622,371.047,935.344,396.743,406.706,981.933,11.4262,5.34933,-2.16961,0.777841,3.79905,1.4782,-1.75834,1.81682,-1.94311,2.7597,5.40912,2.69413,4.12464,3.98299,5.10216,1.49608,3.71188,-0.345707,1.53184,3.62024,-2.89679,1.19209,1.63689,-0.77486,1.57356,4.15295,-1.2517,1.32918,2.81036,-1.81198,3.35574,0.855327,-4.36306,-21.7199,0.450015,4.39882,9.64999,2.07722,-4.05908,4.72963,-0.369549,-4.91738,207.424,43.5859,-91.7912,93.8773,-40.3076,58.4126,134.11,-26.5706,-102.52,144.243,-41.388,44.1074,135.899,31.4787,1.19209,155.568,-13.8581,-22.6498,268.817,70.706,-170.469,119.805,-59.3811,-88.2149,190.139,98.9437,-107.288,156.76,42.4683,-25.034,50.6639,16.0933,-89.407,100.136,-46.3426,-2.38419,-16.0933,32.1865,19.6695,-23.5438,197.589,67.3532,1678.63,1364.28,1521.42,1520.45,1529.62,1600.33,1628.36,1539.15,1594.05,1592.55,1332.48,1270.06,1102.95,1134.46,2.5034,1.5378,-2.563,3.33786,6.1512,0.524521,-1.77622,-0.0357628,-0.0238419,-0.810623,-2.3365,-4.62532,1.20401,-2.74181,-1.19209,84.6386,-22.6498,92.9832,45.2995,34.5707,-32.1865,-23.8419,-8.34465,41.7233,-56.0284,30.9944,20.2656,119.209
186,0,667.324,-16.5208,1540.22,444.259,-36.5745,1289.43,745.196,-7.87375,1326.38,508.104,-38.1546,1432.58,512.04,-13.4602,1441.38,579.13,130.488,1486.16,708.63,69.5202,1464.42,741.5,74.634,1346.7,648.948,182.589,1444.48,609.345,193.433,1458.59,540.365,282.89,1184.67,506.623,200.367,1147.23,451.713,371.067,935.307,396.788,406.708,981.89,13.6375,6.09625,-3.15905,1.73748,3.28794,2.06232,0.828505,2.52388,-2.8491,4.35114,4.87082,3.21865,5.54323,4.15593,5.11408,3.29018,3.57032,-0.524521,4.62532,4.21479,-3.54052,2.61664,0.821799,-1.74046,3.8743,4.36008,-2.36034,3.34382,3.50177,-1.78814,3.60608,0.572205,-4.30346,-19.5384,-0.0461936,4.1008,9.02414,2.02656,-3.74913,4.44353,0.12219,-4.22001,221.133,74.6921,-98.9437,95.9635,-51.111,58.4126,258.684,70.706,-90.5991,159.144,-53.8304,52.4521,141.859,17.2947,1.19209,179.41,-14.1561,-17.8814,309.348,59.4556,-64.373,142.455,-81.5094,-96.5595,230.074,20.7126,-110.865,201.464,69.1414,2.38419,25.034,-28.3122,5.96046,218.153,-49.6209,-29.8023,-62.5849,-5.06639,30.9944,-28.6102,49.1738,69.7374,1678.65,1364.31,1521.4,1520.49,1529.69,1600.34,1628.35,1539.15,1594.05,1592.55,1332.46,1270.02,1102.97,1134.44,2.45571,2.43187,-2.08616,4.36306,6.63996,0.989437,-1.00136,-0.214577,-0.0596046,0.0596046,-2.25306,-4.1008,1.20401,-2.0504,-4.76837,89.407,47.6837,102.52,48.8758,46.4916,77.486,-17.8814,-3.57628,87.0228,8.34465,52.4521,0,69.1414
187,0,667.482,-16.4518,1540.18,444.285,-36.5453,1289.46,745.235,-7.82725,1326.34,508.165,-38.1112,1432.61,512.11,-13.4177,1441.43,579.183,130.524,1486.15,708.705,69.5636,1464.39,741.543,74.6327,1346.67,649.014,182.628,1444.45,609.4,193.474,1458.58,540.401,282.891,1184.63,506.459,200.362,1147.27,451.792,371.082,935.273,396.828,406.701,981.858,15.7297,6.89477,-4.02927,2.58982,2.92212,2.70605,3.89218,4.65047,-3.67165,6.02007,4.33736,3.82662,6.9499,4.25493,5.14984,5.31077,3.50922,-0.631809,7.52211,4.334,-3.25441,4.26173,-0.12368,-2.81334,6.51479,3.95179,-2.94447,5.48363,4.10229,-1.65701,3.63588,0.0923872,-3.08752,-16.3853,-0.534952,3.54052,7.9006,1.54078,-3.34382,4.03821,-0.628829,-3.24845,209.212,79.8516,-87.0228,85.2346,-36.5824,64.373,306.368,212.658,-82.2544,166.893,-53.3462,60.7967,140.667,9.89996,3.57628,202.06,-6.10948,-10.7288,289.679,11.9209,28.6102,164.509,-94.5479,-107.288,264.049,-40.8292,-58.4126,213.981,60.0517,13.113,2.98023,-47.9817,121.593,315.309,-48.8758,-56.0284,-112.355,-48.5778,40.5312,-40.5312,-75.1019,97.1556,1678.68,1364.34,1521.39,1520.55,1529.76,1600.36,1628.35,1539.15,1594.05,1592.56,1332.45,1269.99,1102.98,1134.43,2.49147,3.32594,-1.32322,5.50747,7.14064,1.62125,0.536442,-0.417233,0.441074,1.0848,-1.23978,-3.42131,0.917912,-1.63317,3.57628,89.407,76.2939,114.441,50.0679,63.1809,153.78,-20.2656,50.0679,102.52,101.328,67.9493,-28.6102,41.7233
188,0,667.657,-16.3765,1540.14,444.318,-36.5172,1289.49,745.293,-7.75896,1326.3,508.242,-38.0721,1432.66,512.193,-13.3741,1441.48,579.258,130.559,1486.15,708.801,69.603,1464.36,741.603,74.6222,1346.63,649.105,182.662,1444.42,609.476,193.518,1458.56,540.437,282.888,1184.62,506.333,200.352,1147.3,451.856,371.089,935.245,396.863,406.682,981.835,17.5357,7.5262,-4.70877,3.32296,2.80738,3.38554,5.74589,6.82888,-4.73261,7.71284,3.91193,4.3869,8.29101,4.35347,5.14984,7.53403,3.57777,-0.655651,9.60231,3.93912,-2.94447,6.04391,-1.0483,-3.89814,9.15527,3.35574,-2.95639,7.53403,4.4167,-1.65701,3.53456,-0.312924,-1.5974,-12.5587,-0.977516,2.80142,6.42836,0.706315,-2.89083,3.45409,-1.89245,-2.30074,180.602,63.1437,-67.9493,73.3137,-11.4739,67.9493,185.37,217.841,-106.096,169.277,-42.5428,56.0284,134.11,9.85339,0,222.325,6.85453,-2.38419,208.02,-39.4881,30.9944,178.218,-92.4617,-108.48,264.049,-59.6046,-1.19209,205.04,31.4415,0,-10.1328,-40.5312,149.012,382.662,-44.2564,-73.9098,-147.223,-83.4465,45.2995,-58.4126,-126.362,94.7714,1678.7,1364.38,1521.38,1520.61,1529.83,1600.38,1628.37,1539.14,1594.07,1592.58,1332.45,1269.96,1102.98,1134.41,2.58684,4.19617,-1.34706,6.61612,7.58171,2.41995,1.70469,-0.548363,1.43051,1.90735,-0.0596046,-2.63453,0.417233,-1.45435,9.53674,87.0228,-2.38419,110.865,44.1074,79.8702,116.825,-13.113,98.9437,82.2544,118.017,78.6781,-50.0679,17.8814
189,0,667.847,-16.298,1540.08,444.359,-36.4879,1289.53,745.343,-7.70234,1326.24,508.335,-38.0356,1432.71,512.288,-13.3291,1441.53,579.357,130.597,1486.14,708.912,69.6356,1464.33,741.682,74.6046,1346.58,649.217,182.692,1444.39,609.571,193.563,1458.54,540.472,282.883,1184.61,506.25,200.338,1147.32,451.904,371.087,935.22,396.894,406.661,981.821,18.9841,7.85682,-5.10216,4.09484,2.93776,3.96967,5.05447,5.66193,-5.81741,9.36389,3.65525,4.85182,9.55462,4.5009,5.07832,9.88841,3.80725,-0.715256,11.0626,3.26484,-3.18289,7.92146,-1.76653,-5.00679,11.2236,3.02941,-2.94447,9.54866,4.47929,-1.89543,3.46899,-0.476837,-0.810623,-8.35061,-1.35005,2.00272,4.84288,-0.25928,-2.49147,3.16203,-2.17855,-1.35899,144.839,33.062,-39.3391,77.188,13.0385,58.4126,-69.1414,-116.695,-108.48,165.105,-25.6672,46.4916,126.362,14.7428,-7.15256,235.438,22.9478,-5.96046,146.031,-67.4278,-23.8419,187.755,-71.8236,-110.865,206.828,-32.6335,1.19209,201.464,6.25849,-23.8419,-6.55651,-16.3913,78.6781,420.809,-37.2529,-79.8702,-158.548,-96.5595,39.9351,-29.2063,-28.6102,94.1753,1678.73,1364.43,1521.35,1520.69,1529.91,1600.41,1628.39,1539.13,1594.09,1592.6,1332.45,1269.95,1102.98,1134.4,2.7895,5.00679,-2.6226,7.60555,7.93934,3.21865,2.08616,-0.655651,2.25306,2.45571,0.584126,-1.72853,-0.214577,-0.858307,20.2656,81.0623,-127.554,98.9437,35.7628,79.8702,38.147,-10.7288,82.2544,54.8363,64.373,90.5991,-63.1809,59.6046
190,0,668.047,-16.2194,1540.03,444.41,-36.4552,1289.58,745.376,-7.69378,1326.17,508.445,-37.9996,1432.76,512.396,-13.282,1441.58,579.48,130.639,1486.13,709.034,69.6682,1464.28,741.78,74.5835,1346.52,649.342,182.722,1444.36,609.688,193.608,1458.52,540.509,282.879,1184.6,506.209,200.322,1147.33,451.937,371.075,935.198,396.925,406.643,981.812,20.0212,7.86148,-5.36442,5.10812,3.26969,4.3273,3.25441,0.856072,-6.79493,10.9255,3.59304,5.16176,10.7646,4.71063,4.8995,12.2905,4.19021,-0.858307,12.2309,3.25665,-4.33922,9.79304,-2.10479,-6.05583,12.4216,3.016,-3.40939,11.6706,4.4331,-2.32458,3.74317,-0.417233,-1.16825,-4.08292,-1.63168,1.19209,3.29912,-1.20401,-2.15173,3.10242,-1.80304,-0.917912,103.712,0.465661,-26.226,101.328,33.1923,35.7628,-180.006,-480.586,-97.7516,156.164,-6.22123,30.9944,120.997,20.9734,-17.8814,240.207,38.296,-14.3051,116.825,-0.819564,-115.633,187.159,-33.8256,-104.904,119.805,-1.3411,-46.4916,212.193,-4.61936,-42.9153,27.4181,5.96046,-35.7628,426.769,-28.1632,-81.0623,-154.376,-94.4734,33.9746,-5.96046,37.5509,44.1074,1678.76,1364.49,1521.31,1520.77,1529.99,1600.45,1628.41,1539.13,1594.11,1592.63,1332.46,1269.94,1102.97,1134.4,2.96831,5.67436,-4.3273,8.4281,8.18968,3.99351,1.56164,-0.667572,2.31266,2.87294,0.393391,-0.810623,-0.882149,-0.357628,17.8814,66.7572,-170.469,82.2544,25.034,77.486,-52.4521,-1.19209,5.96046,41.7233,-19.0735,91.7912,-66.7572,50.0679
191,0,668.254,-16.1435,1539.97,444.475,-36.4182,1289.62,745.41,-7.71194,1326.09,508.569,-37.9625,1432.81,512.515,-13.2324,1441.63,579.627,130.686,1486.12,709.167,69.7081,1464.22,741.896,74.5638,1346.45,649.473,182.752,1444.31,609.828,193.652,1458.49,540.554,282.876,1184.58,506.209,200.304,1147.33,451.955,371.054,935.179,396.953,406.624,981.8,20.6769,7.58246,-5.59092,6.4373,3.69959,4.54187,3.44515,-1.81594,-8.08239,12.4335,3.71225,5.19753,11.909,4.96404,4.6134,14.6747,4.65214,-1.04904,13.2918,3.99053,-6.2108,11.5991,-1.9744,-7.02143,13.1428,2.93553,-4.48227,13.9892,4.44204,-2.89679,4.54187,-0.277162,-2.34842,-0.0119209,-1.81049,0.417233,1.77324,-2.11298,-1.88351,2.7746,-1.81198,-1.22786,65.5651,-27.9024,-22.6498,132.918,42.9898,21.4577,19.0735,-267.201,-128.746,150.8,11.9209,3.57628,114.441,25.3413,-28.6102,238.419,46.1936,-19.0735,106.096,73.3882,-187.159,180.602,13.0385,-96.5595,72.1216,-8.04663,-107.288,231.862,0.89407,-57.2205,79.8702,14.0071,-118.017,407.1,-17.8814,-77.486,-152.588,-90.8971,26.8221,-32.7826,-0.89407,-30.9944,1678.79,1364.55,1521.25,1520.86,1530.08,1600.5,1628.41,1539.12,1594.13,1592.66,1332.46,1269.94,1102.95,1134.39,3.02792,6.28233,-5.3525,8.95262,8.29697,4.72069,0.369549,-0.655651,1.63317,3.25441,-0.298023,0.0953674,-1.57356,-0.739098,5.96046,60.7967,-102.52,52.4521,10.7288,72.7177,-119.209,1.19209,-67.9493,38.147,-69.1414,90.5991,-69.1414,-38.147
192,0,668.466,-16.0731,1539.92,444.555,-36.3775,1289.67,745.472,-7.72447,1326,508.708,-37.9229,1432.86,512.646,-13.1802,1441.67,579.797,130.737,1486.11,709.312,69.7528,1464.14,742.029,74.5497,1346.37,649.613,182.779,1444.25,609.992,193.698,1458.45,540.612,282.874,1184.54,506.246,200.285,1147.33,451.957,371.023,935.164,396.975,406.602,981.783,21.1895,7.03931,-5.75781,7.9751,4.07211,4.62532,6.16908,-1.25268,-9.19104,13.9117,3.95961,4.99487,13.0653,5.21764,4.29153,16.9635,5.1111,-1.22786,14.5078,4.46886,-7.98702,13.262,-1.41039,-7.83205,14.0309,2.70307,-5.82933,16.4568,4.59701,-3.38554,5.79357,-0.193715,-3.50475,3.66569,-1.885,-0.202656,0.205636,-3.02196,-1.56164,2.18451,-2.21133,-1.68085,51.26,-54.3147,-16.6893,153.78,37.2529,8.34465,272.393,56.3264,-110.865,147.82,24.7359,-20.2656,115.633,25.3599,-32.1865,228.882,45.8956,-17.8814,121.593,47.8327,-177.622,166.297,56.4009,-81.0623,88.8109,-23.2458,-134.706,246.763,15.4972,-48.8758,125.17,8.34465,-115.633,367.761,-7.45058,-61.9888,-156.76,-90.8971,32.1865,-59.0086,-39.9351,-45.2995,1678.82,1364.62,1521.2,1520.96,1530.16,1600.56,1628.41,1539.12,1594.14,1592.7,1332.45,1269.95,1102.93,1134.38,3.08752,6.86646,-4.98295,9.26256,8.36849,5.42402,-0.655651,-0.524521,0.739098,3.75509,-0.810623,0.977516,-2.26498,-1.4782,5.96046,58.4126,36.9549,30.9944,7.15256,70.3335,-102.52,13.113,-89.407,50.0679,-51.26,88.2149,-69.1414,-73.9098
193,0,668.685,-16.0108,1539.86,444.65,-36.3351,1289.71,745.569,-7.71733,1325.9,508.862,-37.8804,1432.91,512.788,-13.1261,1441.71,579.987,130.792,1486.1,709.474,69.7932,1464.06,742.176,74.5443,1346.29,649.766,182.804,1444.19,610.182,193.747,1458.42,540.684,282.872,1184.5,506.314,200.267,1147.33,451.943,370.984,935.152,396.99,406.575,981.768,21.9822,6.23837,-5.61476,9.498,4.23752,4.79221,9.66787,0.713486,-9.57251,15.4018,4.24683,4.57764,14.2217,5.41257,3.95775,19.0258,5.46575,-1.32322,16.1469,4.0397,-8.73804,14.6925,-0.541657,-8.46386,15.2767,2.57343,-6.80685,19.002,4.89056,-3.67165,7.18832,-0.175834,-3.91006,6.78897,-1.85668,-0.64373,-1.36495,-3.9041,-1.13845,1.49012,-2.71499,-1.50204,79.2742,-80.0937,14.3051,152.29,16.5403,16.6893,349.879,196.616,-38.147,149.012,28.722,-41.7233,115.633,19.4926,-33.3786,206.232,35.4648,-9.53674,163.913,-42.9153,-75.1019,143.051,86.8738,-63.1809,124.574,-12.964,-97.7516,254.512,29.3553,-28.6102,139.475,1.78814,-40.5312,312.328,2.83122,-44.1074,-157.058,-88.2149,42.3193,-69.4394,-50.3659,17.8814,1678.86,1364.7,1521.17,1521.05,1530.24,1600.62,1628.4,1539.11,1594.14,1592.75,1332.44,1269.97,1102.9,1134.36,3.54052,7.51019,-3.61204,9.35793,8.45194,6.10352,-0.655651,-0.345707,0.357628,4.50611,-0.596046,1.8239,-2.83718,-1.75238,45.2995,64.373,137.091,9.53674,8.34465,67.9493,0,17.8814,-38.147,75.1019,21.4577,84.6386,-57.2205,-27.4181
194,0,668.918,-15.9581,1539.81,444.758,-36.2939,1289.77,745.686,-7.68806,1325.81,509.032,-37.8357,1432.95,512.942,-13.071,1441.75,580.195,130.848,1486.08,709.655,69.8204,1463.97,742.334,74.5486,1346.2,649.934,182.831,1444.12,610.398,193.799,1458.38,540.768,282.87,1184.47,506.406,200.249,1147.32,451.916,370.938,935.146,396.996,406.546,981.764,23.2756,5.26812,-5.11408,10.8302,4.11533,5.09024,11.7362,2.92682,-9.57251,16.9575,4.47407,4.00543,15.4436,5.50682,3.60012,20.7961,5.67138,-1.2517,18.084,2.72021,-8.23736,15.8072,0.433624,-8.96454,16.7668,2.67029,-6.86646,21.5709,5.26309,-3.76701,8.34465,-0.220537,-3.3021,9.2566,-1.72257,-0.882149,-2.78652,-4.67598,-0.590086,0.616908,-2.95937,-0.375509,129.342,-97.0252,50.0679,133.216,-12.219,29.8023,206.828,221.333,0,155.568,22.7243,-57.2205,122.19,9.42498,-35.7628,177.026,20.5636,7.15256,193.715,-131.95,50.0679,111.461,97.5281,-50.0679,149.012,9.68575,-5.96046,256.896,37.2529,-9.53674,115.633,-4.47035,60.7967,246.763,13.411,-23.8419,-142.157,-77.188,54.8363,-87.3208,-24.4379,112.653,1678.9,1364.78,1521.14,1521.14,1530.33,1600.69,1628.4,1539.11,1594.15,1592.8,1332.45,1269.99,1102.87,1134.35,4.54187,8.22544,-2.59876,9.33409,8.51154,6.84261,0.584126,-0.190735,0.929832,5.45979,0.405312,2.6226,-3.21865,-1.16825,100.136,71.5256,101.328,-2.38419,5.96046,73.9098,123.978,15.4972,57.2205,95.3674,100.136,79.8702,-38.147,58.4126
195,0,669.167,-15.9148,1539.76,444.877,-36.2561,1289.82,745.804,-7.65209,1325.71,509.217,-37.7902,1432.98,513.11,-13.0159,1441.78,580.417,130.906,1486.07,709.857,69.8292,1463.9,742.5,74.5619,1346.1,650.119,182.862,1444.06,610.639,193.856,1458.34,540.858,282.867,1184.45,506.516,200.235,1147.31,451.877,370.886,935.147,396.994,406.517,981.778,24.8969,4.32711,-4.47035,11.8792,3.78489,5.44786,11.7779,3.597,-9.60827,18.5728,4.54895,3.37362,16.7608,5.50766,3.25441,22.2445,5.7295,-1.07288,20.2358,0.880659,-7.236,16.5701,1.33067,-9.35793,18.4774,3.05325,-6.17504,24.0862,5.61029,-3.68357,8.99434,-0.345707,-2.14577,11.0209,-1.47671,-0.89407,-3.87728,-5.18858,0.077486,-0.232458,-2.83718,1.36495,162.125,-94.1008,64.373,104.904,-33.0433,35.7628,4.17233,67.018,-3.57628,161.529,7.48783,-63.1809,131.726,0.083819,-34.5707,144.839,5.81145,17.8814,215.173,-183.955,100.136,76.2939,89.705,-39.3391,171.065,38.296,69.1414,251.532,34.7197,8.34465,64.9691,-12.517,115.633,176.43,24.5869,-1.19209,-109.076,-51.26,66.7572,-84.9366,12.219,174.046,1678.96,1364.87,1521.11,1521.24,1530.42,1600.76,1628.43,1539.11,1594.17,1592.87,1332.46,1270.03,1102.84,1134.35,5.76973,8.92878,-2.6226,9.2864,8.64267,7.53403,2.36034,-0.13113,2.28882,6.54459,1.66893,3.3617,-3.25441,0.0834465,122.786,70.3335,-2.38419,-4.76837,13.113,69.1414,177.622,5.96046,135.899,108.48,126.362,73.9098,-3.57628,125.17
196,0,669.432,-15.8787,1539.72,445.004,-36.2215,1289.88,745.919,-7.62361,1325.61,509.42,-37.746,1433.01,513.291,-12.9612,1441.81,580.651,130.962,1486.07,710.08,69.8217,1463.83,742.669,74.5824,1346.01,650.322,182.897,1444,610.902,193.913,1458.31,540.949,282.863,1184.43,506.637,200.224,1147.3,451.833,370.833,935.155,396.989,406.492,981.808,26.4764,3.61335,-4.24385,12.6839,3.46117,5.72205,11.5097,2.84864,-9.89437,20.2537,4.42155,2.74181,18.1437,5.46779,2.83718,23.4008,5.66393,-0.810623,22.2504,-0.743568,-6.78301,16.9754,2.04667,-9.72748,20.3431,3.51816,-5.51939,26.3572,5.78612,-3.56436,9.18508,-0.399351,-1.29938,12.0699,-1.1012,-0.703335,-4.39882,-5.26309,0.751019,-0.497699,-2.57492,3.03984,157.952,-71.3766,22.6498,80.4663,-32.3728,27.4181,-26.8221,-74.8364,-28.6102,168.085,-12.7405,-63.1809,138.283,-3.98606,-41.7233,115.633,-6.55651,26.226,201.464,-162.423,45.2995,40.5312,71.6001,-36.9549,186.563,46.4916,65.5651,227.094,17.5834,11.9209,19.0735,-5.36442,84.6386,104.904,37.5509,19.0735,-52.1541,-7.45058,67.3532,-26.5241,26.226,167.489,1679.03,1364.96,1521.08,1521.33,1530.5,1600.84,1628.46,1539.11,1594.21,1592.94,1332.49,1270.07,1102.81,1134.36,6.62804,9.44138,-2.99215,9.25064,8.7142,8.2016,3.56436,-0.226498,3.69549,7.54595,2.49147,4.00543,-2.94447,1.5378,85.8307,51.26,-36.9549,-3.57628,7.15256,66.7572,120.401,-9.53674,140.667,100.136,82.2544,64.373,30.9944,145.435
197,0,669.709,-15.8463,1539.68,445.137,-36.188,1289.94,746.041,-7.5965,1325.51,509.639,-37.7049,1433.03,513.486,-12.9069,1441.83,580.895,131.017,1486.06,710.315,69.8086,1463.76,742.84,74.6079,1345.9,650.544,182.936,1443.95,611.183,193.969,1458.27,541.042,282.859,1184.42,506.762,200.217,1147.3,451.79,370.785,935.168,396.987,406.465,981.848,27.7162,3.24231,-4.56572,13.3187,3.34829,5.76973,12.219,2.71047,-10.0374,21.9584,4.1049,2.26498,19.5265,5.43557,2.39611,24.3545,5.5179,-0.584126,23.5736,-1.31428,-7.10487,17.0708,2.5548,-10.1566,22.167,3.88324,-5.55515,28.0619,5.59241,-3.60012,9.23872,-0.339746,-1.44243,12.4693,-0.606477,-0.369549,-4.24087,-4.81009,1.38283,-0.137091,-2.61068,3.96967,123.978,-37.1039,-32.1865,63.4789,-11.2876,4.76837,70.9295,-13.8162,-14.3051,170.469,-31.665,-47.6837,138.283,-3.22238,-44.1074,95.3674,-14.6031,22.6498,132.322,-57.0714,-32.1865,9.53674,50.813,-42.9153,182.39,36.5078,-3.57628,170.469,-19.3715,-3.57628,5.36442,5.96046,-14.3051,39.9351,49.4719,33.3786,15.7952,45.2995,63.1809,36.0608,-3.57628,92.9832,1679.1,1365.06,1521.06,1521.42,1530.59,1600.93,1628.5,1539.1,1594.26,1593.02,1332.51,1270.11,1102.79,1134.39,6.84261,9.70364,-2.76566,9.39369,8.76188,8.73804,3.85046,-0.5126,4.45843,8.14199,2.39611,4.54187,-2.18153,2.44379,21.4577,26.226,22.6498,14.3051,4.76837,53.6442,28.6102,-28.6102,76.2939,59.6046,-9.53674,53.6442,76.2939,90.5991
